,personid,year_week,perform1,phonecallraw,logphonecall,treatment_experiment,treatment_post_experiment,balanced
4086,13980,201048.0,0.23887166,495.0,6.204558,0.0,0.0,1.0
4087,13980,201049.0,0.24580349,466.0,6.1441855,0.0,0.0,1.0
4088,13980,201050.0,0.39888027,495.0,6.204558,0.0,0.0,1.0
4089,13980,201051.0,0.23981223,473.0,6.1590953,0.0,0.0,1.0
4090,13980,201052.0,0.3722409,482.0,6.177944,0.0,0.0,1.0
4091,13980,201053.0,0.13617674,471.0,6.154858,0.0,0.0,1.0
4092,13980,201101.0,-0.23788728,389.0,5.963579,0.0,0.0,1.0
4093,13980,201102.0,1.1928347,667.0,6.50279,0.0,0.0,1.0
4094,13980,201103.0,0.8914341,557.0,6.322565,0.0,0.0,1.0
4095,13980,201104.0,-0.7081596,294.0,5.68358,0.0,0.0,1.0
4096,13980,201105.0,0.4792686,523.0,6.2595816,0.0,0.0,1.0
4097,13980,201106.0,-0.033933308,441.0,6.089045,0.0,0.0,1.0
4098,13980,201107.0,-2.164728,88.0,4.477337,0.0,0.0,1.0
4099,13980,201108.0,2.0162,728.0,6.590301,0.0,0.0,1.0
4100,13980,201109.0,0.9262436,586.0,6.3733196,0.0,0.0,1.0
4101,13980,201110.0,1.0042053,582.0,6.3664703,0.0,0.0,1.0
4102,13980,201111.0,0.9384488,552.0,6.313548,0.0,0.0,1.0
4103,13980,201112.0,0.84682095,565.0,6.336826,0.0,0.0,1.0
4104,13980,201113.0,,,,0.0,0.0,1.0
4105,13980,201114.0,-2.0522041,104.0,4.644391,0.0,0.0,1.0
4106,13980,201115.0,1.1671109,603.0,6.401917,0.0,0.0,1.0
4107,13980,201116.0,1.3221189,646.0,6.4707994,0.0,0.0,1.0
4108,13980,201117.0,1.8588657,769.0,6.645091,0.0,0.0,1.0
4109,13980,201118.0,0.18103759,472.0,6.156979,0.0,0.0,1.0
4110,13980,201119.0,0.5339581,516.0,6.2461066,0.0,0.0,1.0
4111,13980,201120.0,0.637371,538.0,6.2878585,0.0,0.0,1.0
4112,13980,201121.0,,,,0.0,0.0,1.0
4113,13980,201122.0,0.029644376,448.0,6.104793,0.0,0.0,1.0
4114,13980,201123.0,0.82354873,562.0,6.331502,0.0,0.0,1.0
4115,13980,201124.0,0.4893199,495.0,6.204558,0.0,0.0,1.0
4116,13980,201125.0,1.4773245,640.0,6.461468,0.0,0.0,1.0
4117,13980,201126.0,1.1865206,578.0,6.359574,0.0,0.0,1.0
4118,13980,201127.0,2.4626796,773.0,6.650279,0.0,0.0,1.0
4119,13980,201128.0,4.16331,1084.0,6.9884133,0.0,0.0,1.0
4120,13980,201129.0,3.1721358,880.0,6.779922,0.0,0.0,1.0
4121,13980,201130.0,2.1592004,756.0,6.6280413,0.0,0.0,1.0
4122,13980,201131.0,2.2739031,795.0,6.6783423,0.0,0.0,1.0
4123,13980,201132.0,1.7712477,703.0,6.555357,0.0,0.0,1.0
4124,13980,201133.0,2.6386085,874.0,6.7730803,0.0,0.0,1.0
4125,13980,201134.0,1.7635229,647.0,6.4723463,0.0,0.0,1.0
4126,13980,201135.0,0.8957167,516.0,6.2461066,0.0,0.0,1.0
4127,13980,201136.0,1.4425399,640.0,6.461468,0.0,0.0,1.0
4128,13980,201137.0,0.32641444,474.0,6.161207,0.0,0.0,1.0
4129,13980,201138.0,1.9564598,720.0,6.5792513,0.0,0.0,1.0
4130,13980,201139.0,1.9303159,725.0,6.5861716,0.0,0.0,1.0
4131,13980,201140.0,,,,0.0,0.0,1.0
4132,13980,201141.0,-0.5860048,351.0,5.8607864,0.0,0.0,1.0
4133,13980,201142.0,1.0315878,622.0,6.43294,0.0,0.0,1.0
4134,13980,201143.0,,,,0.0,0.0,1.0
4135,13980,201144.0,-1.1059409,249.0,5.5174527,0.0,0.0,1.0
4136,13980,201145.0,0.9550369,593.0,6.3851943,0.0,0.0,1.0
4137,13980,201146.0,-2.0090017,129.0,4.8598123,0.0,0.0,1.0
4138,13980,201147.0,0.14768898,468.0,6.1484685,0.0,0.0,1.0
4139,13980,201148.0,1.0579795,626.0,6.4393506,0.0,0.0,1.0
4140,13980,201149.0,1.3888412,683.0,6.526495,0.0,0.0,1.0
4141,13980,201150.0,-0.39933178,393.0,5.9738097,0.0,0.0,1.0
4142,13980,201151.0,0.81372005,570.0,6.3456364,0.0,0.0,1.0
4143,13980,201152.0,1.2998874,737.0,6.6025877,0.0,0.0,1.0
4144,13980,201201.0,0.38429868,555.0,6.3189683,0.0,0.0,1.0
4145,13980,201202.0,1.0210161,603.0,6.401917,0.0,0.0,1.0
4146,13980,201203.0,0.58441526,608.0,6.410175,0.0,0.0,1.0
4147,13980,201204.0,,,,0.0,0.0,1.0
4148,13980,201205.0,-0.7181858,351.0,5.8607864,0.0,0.0,1.0
4149,13980,201206.0,-0.22753814,428.0,6.059123,0.0,0.0,1.0
4150,13980,201207.0,1.1090792,629.0,6.4441314,0.0,0.0,1.0
4151,13980,201208.0,0.5138054,514.0,6.2422233,0.0,0.0,1.0
4152,13980,201209.0,0.6323454,552.0,6.313548,0.0,0.0,1.0
4153,13980,201210.0,0.08557229,486.0,6.1862087,0.0,0.0,1.0
4154,13980,201211.0,0.81181383,585.0,6.371612,0.0,0.0,1.0
4155,13980,201212.0,-0.017865663,435.0,6.075346,0.0,0.0,1.0
4156,13980,201213.0,,,,0.0,0.0,1.0
4157,13980,201214.0,,,,0.0,0.0,1.0
4158,13980,201215.0,,,,0.0,0.0,1.0
4159,13980,201216.0,,,,0.0,0.0,1.0
4160,13980,201217.0,,,,0.0,0.0,1.0
4161,13980,201218.0,,,,0.0,0.0,1.0
4162,13980,201219.0,,,,0.0,0.0,1.0
4163,13980,201220.0,,,,0.0,0.0,1.0
4164,13980,201221.0,,,,0.0,0.0,1.0
4165,13980,201222.0,,,,0.0,0.0,1.0
4166,13980,201223.0,,,,0.0,0.0,1.0
4167,13980,201224.0,,,,0.0,0.0,1.0
4168,13980,201225.0,,,,0.0,0.0,1.0
4169,13980,201226.0,,,,0.0,0.0,1.0
4170,13980,201227.0,,,,0.0,0.0,1.0
4171,13980,201228.0,,,,0.0,0.0,1.0
4172,13980,201229.0,,,,0.0,0.0,1.0
4173,13980,201230.0,,,,0.0,0.0,1.0
4174,13980,201231.0,,,,0.0,0.0,1.0
4175,13980,201232.0,,,,0.0,0.0,1.0
4176,13980,201233.0,,,,0.0,0.0,1.0
4177,13980,201234.0,,,,0.0,0.0,1.0
4178,13980,201235.0,,,,0.0,0.0,1.0
4179,13980,201236.0,,,,0.0,0.0,1.0
4180,13980,201237.0,,,,0.0,0.0,1.0
4181,13980,201238.0,,,,0.0,0.0,1.0
4182,13980,201239.0,,,,0.0,0.0,1.0
4183,14048,201001.0,-2.3780863,128.0,4.8520303,0.0,0.0,1.0
4184,14048,201002.0,-2.0275297,221.0,5.398163,0.0,0.0,1.0
4185,14048,201003.0,-1.8346087,164.0,5.0998664,0.0,0.0,1.0
4186,14048,201004.0,0.8086515,549.0,6.3080983,0.0,0.0,1.0
4187,14048,201005.0,0.7775157,549.0,6.3080983,0.0,0.0,1.0
4188,14048,201006.0,0.94576406,526.0,6.265301,0.0,0.0,1.0
4189,14048,201007.0,0.712168,528.0,6.2690964,0.0,0.0,1.0
4190,14048,201008.0,1.5858486,680.0,6.522093,0.0,0.0,1.0
4191,14048,201009.0,0.9879153,543.0,6.297109,0.0,0.0,1.0
4192,14048,201010.0,0.11097132,475.0,6.163315,0.0,0.0,1.0
4193,14048,201011.0,1.064667,571.0,6.347389,0.0,0.0,1.0
4194,14048,201012.0,1.1673805,632.0,6.4488893,0.0,0.0,1.0
4195,14048,201013.0,1.1921308,596.0,6.3902407,0.0,0.0,1.0
4196,14048,201014.0,1.1921308,596.0,6.3902407,0.0,0.0,1.0
4197,14048,201015.0,0.5314597,471.0,6.154858,0.0,0.0,1.0
4198,14048,201016.0,0.8360895,544.0,6.2989492,0.0,0.0,1.0
4199,14048,201017.0,1.2499276,611.0,6.4150968,0.0,0.0,1.0
4200,14048,201018.0,1.0684423,574.0,6.352629,0.0,0.0,1.0
4201,14048,201019.0,1.1428173,563.0,6.3332796,0.0,0.0,1.0
4202,14048,201020.0,1.1504457,567.0,6.340359,0.0,0.0,1.0
4203,14048,201021.0,1.0329874,585.0,6.371612,0.0,0.0,1.0
4204,14048,201022.0,0.91023123,539.0,6.289716,0.0,0.0,1.0
4205,14048,201023.0,0.22866285,451.0,6.1114674,0.0,0.0,1.0
4206,14048,201024.0,1.3892618,631.0,6.4473057,0.0,0.0,1.0
4207,14048,201025.0,-0.11752841,446.0,6.100319,0.0,0.0,1.0
4208,14048,201026.0,1.3313873,618.0,6.4264884,0.0,0.0,1.0
4209,14048,201027.0,1.402608,588.0,6.376727,0.0,0.0,1.0
4210,14048,201028.0,1.2992413,644.0,6.4676986,0.0,0.0,1.0
4211,14048,201029.0,0.9287976,562.0,6.331502,0.0,0.0,1.0
4212,14048,201030.0,1.3525175,575.0,6.35437,0.0,0.0,1.0
4213,14048,201031.0,1.6992209,667.0,6.50279,0.0,0.0,1.0
4214,14048,201032.0,-0.53942955,286.0,5.655992,0.0,0.0,1.0
4215,14048,201033.0,0.90275806,531.0,6.274762,0.0,0.0,1.0
4216,14048,201034.0,0.2560232,448.0,6.104793,0.0,0.0,1.0
4217,14048,201035.0,0.618683,530.0,6.272877,0.0,0.0,1.0
4218,14048,201036.0,0.8817372,471.0,6.154858,0.0,0.0,1.0
4219,14048,201037.0,0.2805405,418.0,6.0354815,0.0,0.0,1.0
4220,14048,201038.0,0.30389234,418.0,6.0354815,0.0,0.0,1.0
4221,14048,201039.0,1.5130278,651.0,6.4785094,0.0,0.0,1.0
4222,14048,201041.0,-0.5268918,364.0,5.897154,0.0,0.0,1.0
4223,14048,201042.0,0.85535514,549.0,6.3080983,0.0,0.0,1.0
4224,14048,201043.0,0.6377156,541.0,6.2934194,0.0,0.0,1.0
4225,14048,201044.0,,,,0.0,0.0,1.0
4226,14048,201045.0,0.09851134,395.0,5.9788857,0.0,0.0,1.0
4227,14048,201046.0,0.16277128,444.0,6.0958247,0.0,0.0,1.0
4228,14048,201047.0,0.7452463,478.0,6.1696105,0.0,0.0,1.0
4229,14048,201048.0,-0.5637914,312.0,5.7430034,0.0,0.0,1.0
4230,14048,201049.0,0.37585852,469.0,6.150603,0.0,0.0,1.0
4231,14048,201050.0,0.53570133,462.0,6.135565,0.0,0.0,1.0
4232,14048,201051.0,0.45708492,482.0,6.177944,0.0,0.0,1.0
4233,14048,201052.0,0.24547389,419.0,6.037871,0.0,0.0,1.0
4234,14048,201053.0,-1.4153634,192.0,5.2574954,0.0,0.0,1.0
4235,14048,201101.0,0.64661896,412.0,6.0210233,0.0,0.0,1.0
4236,14048,201102.0,0.6933686,511.0,6.2363696,0.0,0.0,1.0
4237,14048,201103.0,0.71948576,540.0,6.291569,0.0,0.0,1.0
4238,14048,201104.0,0.3853978,524.0,6.261492,0.0,0.0,1.0
4239,14048,201105.0,-0.05494607,438.0,6.082219,0.0,0.0,1.0
4240,14048,201106.0,0.92610997,531.0,6.274762,0.0,0.0,1.0
4241,14048,201107.0,-1.7069118,183.0,5.209486,0.0,0.0,1.0
4242,14048,201108.0,-0.069659285,416.0,6.0306854,0.0,0.0,1.0
4243,14048,201109.0,-0.22448349,394.0,5.976351,0.0,0.0,1.0
4244,14048,201110.0,-0.26102635,433.0,6.070738,0.0,0.0,1.0
4245,14048,201111.0,-0.63793314,317.0,5.7589016,1.0,0.0,1.0
4246,14048,201112.0,0.8011007,543.0,6.297109,0.0,0.0,1.0
4247,14048,201113.0,0.6196153,506.0,6.2265368,0.0,0.0,1.0
4248,14048,201114.0,0.30342618,430.0,6.063785,0.0,0.0,1.0
4249,14048,201115.0,1.0776249,538.0,6.2878585,0.0,0.0,1.0
4250,14048,201116.0,0.3178286,460.0,6.1312265,0.0,0.0,1.0
4251,14048,201117.0,0.9912245,558.0,6.324359,0.0,0.0,1.0
4252,14048,201118.0,0.2675049,453.0,6.115892,0.0,0.0,1.0
4253,14048,201119.0,0.7161765,525.0,6.263398,0.0,0.0,1.0
4254,14048,201120.0,0.00016312249,422.0,6.0450053,0.0,0.0,1.0
4255,14048,201121.0,0.07352786,437.0,6.079933,0.0,0.0,1.0
4256,14048,201122.0,1.0905828,505.0,6.2245584,0.0,0.0,1.0
4257,14048,201123.0,0.06235697,424.0,6.0497336,0.0,0.0,1.0
4258,14048,201124.0,-0.026264865,401.0,5.9939613,0.0,0.0,1.0
4259,14048,201125.0,-0.3595759,365.0,5.8998976,0.0,0.0,1.0
4260,14048,201126.0,0.69939727,456.0,6.122493,0.0,0.0,1.0
4261,14048,201127.0,0.10528521,421.0,6.042633,0.0,0.0,1.0
4262,14048,201128.0,0.12408466,438.0,6.082219,0.0,0.0,1.0
4263,14048,201129.0,0.6192269,516.0,6.2461066,0.0,0.0,1.0
4264,14048,201130.0,0.8762525,512.0,6.2383246,0.0,0.0,1.0
4265,14048,201131.0,1.4137013,603.0,6.401917,0.0,0.0,1.0
4266,14048,201132.0,0.9035351,511.0,6.2363696,0.0,0.0,1.0
4267,14048,201133.0,-0.07989779,379.0,5.9375362,0.0,0.0,1.0
4268,14048,201134.0,1.1833686,521.0,6.25575,0.0,0.0,1.0
4269,14048,201135.0,0.6700167,511.0,6.2363696,0.0,0.0,1.0
4270,14048,201136.0,1.2525694,543.0,6.297109,0.0,0.0,1.0
4271,14048,201137.0,0.17187609,410.0,6.016157,0.0,0.0,1.0
4272,14048,201138.0,0.42396072,433.0,6.070738,0.0,0.0,1.0
4273,14048,201139.0,0.29478753,452.0,6.1136823,0.0,0.0,1.0
4274,14048,201140.0,-0.96863425,314.0,5.749393,0.0,0.0,1.0
4275,14048,201141.0,0.7752165,508.0,6.2304816,0.0,0.0,1.0
4276,14048,201142.0,-0.01038618,393.0,5.9738097,0.0,0.0,1.0
4277,14048,201143.0,0.53531283,472.0,6.156979,0.0,0.0,1.0
4278,14048,201144.0,0.9663505,497.0,6.20859,0.0,0.0,1.0
4279,14048,201145.0,-0.010696975,401.0,5.9939613,0.0,0.0,1.0
4280,14048,201146.0,-0.25523078,384.0,5.9506426,0.0,0.0,1.0
4281,14048,201147.0,0.1714876,420.0,6.0402546,0.0,0.0,1.0
4282,14048,201148.0,0.5618185,491.0,6.196444,0.0,0.0,1.0
4283,14048,201149.0,1.2403885,556.0,6.3207684,0.0,0.0,1.0
4284,14048,201150.0,0.9152499,510.0,6.234411,0.0,0.0,1.0
4285,14048,201151.0,0.4859215,441.0,6.089045,0.0,0.0,1.0
4286,14048,201152.0,-0.43492898,301.0,5.7071104,0.0,0.0,1.0
4287,14048,201201.0,0.4526879,495.0,6.204558,0.0,0.0,1.0
4288,14048,201202.0,1.3856416,624.0,6.4361506,0.0,0.0,1.0
4289,14048,201203.0,0.49721602,551.0,6.3117347,0.0,0.0,1.0
4290,14048,201204.0,0.6595452,480.0,6.173786,0.0,0.0,1.0
4291,14048,201205.0,1.0116556,533.0,6.2785215,0.0,0.0,1.0
4292,14048,201206.0,1.0306882,544.0,6.2989492,0.0,0.0,1.0
4293,14048,201207.0,1.1600167,521.0,6.25575,0.0,0.0,1.0
4294,14048,201208.0,1.3303311,545.0,6.300786,0.0,0.0,1.0
4295,14048,201209.0,1.5327915,543.0,6.297109,0.0,0.0,1.0
4296,14048,201210.0,0.124783926,420.0,6.0402546,0.0,0.0,1.0
4297,14048,201211.0,1.1631706,540.0,6.291569,0.0,0.0,1.0
4298,14048,201212.0,-0.24266134,361.0,5.888878,0.0,0.0,1.0
4299,14048,201213.0,-2.2567744,111.0,4.7095304,0.0,0.0,1.0
4300,14048,201214.0,-0.4158965,312.0,5.7430034,0.0,0.0,1.0
4301,14048,201217.0,-2.3259754,89.0,4.4886365,0.0,0.0,1.0
4302,14048,201218.0,0.9100759,543.0,6.297109,0.0,1.0,1.0
4303,14048,201219.0,1.136898,515.0,6.244167,0.0,1.0,1.0
4304,14048,201220.0,1.031232,530.0,6.272877,0.0,1.0,1.0
4305,14048,201221.0,1.3881279,560.0,6.3279366,0.0,1.0,1.0
4306,14048,201222.0,0.51958954,476.0,6.1654177,0.0,1.0,1.0
4307,14048,201223.0,1.4114798,560.0,6.3279366,0.0,1.0,1.0
4308,14048,201224.0,1.3307973,533.0,6.2785215,0.0,1.0,1.0
4309,14048,201225.0,1.0585924,527.0,6.2672005,0.0,1.0,1.0
4310,14048,201226.0,1.1212524,517.0,6.248043,0.0,1.0,1.0
4311,14048,201227.0,1.2168813,560.0,6.3279366,0.0,1.0,1.0
4312,14048,201228.0,1.7068812,570.0,6.3456364,0.0,1.0,1.0
4313,14048,201229.0,1.2675158,559.0,6.3261495,0.0,1.0,1.0
4314,14048,201230.0,1.5587533,576.0,6.3561077,0.0,1.0,1.0
4315,14048,201231.0,0.86648005,463.0,6.1377273,0.0,1.0,1.0
4316,14048,201232.0,-1.6827052,161.0,5.081404,0.0,1.0,1.0
4317,14048,201233.0,1.5327138,545.0,6.300786,0.0,1.0,1.0
4318,14048,201234.0,1.7983462,620.0,6.4297194,0.0,1.0,1.0
4319,14048,201235.0,1.1513005,545.0,6.300786,0.0,1.0,1.0
4320,14048,201236.0,1.0464114,540.0,6.291569,0.0,1.0,1.0
4321,14048,201237.0,1.0587478,523.0,6.2595816,0.0,1.0,1.0
4322,14048,201238.0,-0.2654693,347.0,5.8493247,0.0,1.0,1.0
4323,14048,201239.0,-0.61967766,348.0,5.8522024,0.0,1.0,1.0
4324,14220,201002.0,1.5471663,686.0,6.5308776,0.0,0.0,1.0
4325,14220,201003.0,0.9490318,588.0,6.376727,0.0,0.0,1.0
4326,14220,201004.0,1.9756694,790.0,6.672033,0.0,0.0,1.0
4327,14220,201005.0,1.6117337,732.0,6.5957804,0.0,0.0,1.0
4328,14220,201006.0,0.92242897,596.0,6.3902407,0.0,0.0,1.0
4329,14220,201007.0,-0.035961356,465.0,6.1420374,0.0,0.0,1.0
4330,14220,201008.0,1.1240934,710.0,6.565265,0.0,0.0,1.0
4331,14220,201009.0,0.6409965,554.0,6.317165,0.0,0.0,1.0
4332,14220,201010.0,1.7055378,738.0,6.603944,0.0,0.0,1.0
4333,14220,201011.0,-1.1181372,274.0,5.613128,0.0,0.0,1.0
4334,14220,201012.0,2.3601549,762.0,6.6359468,0.0,0.0,1.0
4335,14220,201013.0,1.8981528,771.0,6.6476884,0.0,0.0,1.0
4336,14220,201014.0,1.3914491,626.0,6.4393506,0.0,0.0,1.0
4337,14220,201015.0,0.11774484,507.0,6.228511,0.0,0.0,1.0
4338,14220,201016.0,0.84290135,559.0,6.3261495,0.0,0.0,1.0
4339,14220,201017.0,1.6642147,646.0,6.4707994,0.0,0.0,1.0
4340,14220,201018.0,-2.055233,151.0,5.0172796,0.0,0.0,1.0
4341,14220,201019.0,-1.162033,286.0,5.655992,0.0,0.0,1.0
4342,14220,201020.0,1.5937163,666.0,6.50129,0.0,0.0,1.0
4343,14220,201021.0,0.35226512,534.0,6.280396,0.0,0.0,1.0
4344,14220,201022.0,0.5558796,594.0,6.3868794,0.0,0.0,1.0
4345,14220,201023.0,0.21619372,499.0,6.212606,0.0,0.0,1.0
4346,14220,201024.0,1.4663116,653.0,6.481577,0.0,0.0,1.0
4347,14220,201025.0,2.0059116,759.0,6.632002,0.0,0.0,1.0
4348,14220,201026.0,2.6409237,806.0,6.692084,0.0,0.0,1.0
4349,14220,201027.0,1.1010894,647.0,6.4723463,0.0,0.0,1.0
4350,14220,201028.0,2.444368,833.0,6.7250338,0.0,0.0,1.0
4351,14220,201029.0,0.83694977,601.0,6.398595,0.0,0.0,1.0
4352,14220,201030.0,1.3402138,612.0,6.4167323,0.0,0.0,1.0
4353,14220,201031.0,0.39280242,484.0,6.182085,0.0,0.0,1.0
4354,14220,201032.0,1.5182104,665.0,6.499787,0.0,0.0,1.0
4355,14220,201033.0,0.7205038,567.0,6.340359,0.0,0.0,1.0
4356,14220,201034.0,1.6273167,673.0,6.5117455,0.0,0.0,1.0
4357,14220,201035.0,2.1023495,733.0,6.5971456,0.0,0.0,1.0
4358,14220,201036.0,1.0980932,644.0,6.4676986,0.0,0.0,1.0
4359,14220,201037.0,0.46670005,550.0,6.3099184,0.0,0.0,1.0
4360,14220,201038.0,1.172915,623.0,6.4345465,0.0,0.0,1.0
4361,14220,201039.0,2.0530844,689.0,6.535241,0.0,0.0,1.0
4362,14220,201040.0,1.110379,619.0,6.4281054,0.0,0.0,1.0
4363,14220,201041.0,-2.5715275,71.0,4.26268,0.0,0.0,1.0
4364,14220,201042.0,0.9949588,618.0,6.4264884,0.0,0.0,1.0
4365,14220,201043.0,-1.2578278,286.0,5.655992,0.0,0.0,1.0
4366,14220,201044.0,1.5278219,624.0,6.4361506,0.0,0.0,1.0
4367,14220,201045.0,1.5431443,650.0,6.4769726,0.0,0.0,1.0
4368,14220,201046.0,0.8426407,644.0,6.4676986,0.0,0.0,1.0
4369,14220,201047.0,-0.16441211,395.0,5.9788857,0.0,0.0,1.0
4370,14220,201048.0,-1.7046089,201.0,5.3033047,0.0,0.0,1.0
4371,14220,201049.0,1.1529475,611.0,6.4150968,0.0,0.0,1.0
4372,14220,201050.0,-0.06626454,424.0,6.0497336,0.0,0.0,1.0
4373,14220,201051.0,0.96373147,664.0,6.498282,0.0,0.0,1.0
4374,14220,201052.0,1.3801485,636.0,6.455199,0.0,0.0,1.0
4375,14220,201053.0,0.94939405,623.0,6.4345465,0.0,0.0,1.0
4376,14220,201101.0,0.66520584,469.0,6.150603,0.0,0.0,1.0
4377,14220,201102.0,0.7903592,573.0,6.350886,0.0,0.0,1.0
4378,14220,201103.0,2.1945658,828.0,6.719013,0.0,0.0,1.0
4379,14220,201104.0,-0.030933917,510.0,6.234411,0.0,0.0,1.0
4380,14220,201105.0,-0.9437798,350.0,5.857933,0.0,0.0,1.0
4381,14220,201106.0,-0.00730689,523.0,6.2595816,0.0,0.0,1.0
4382,14220,201107.0,1.1955365,627.0,6.4409466,0.0,0.0,1.0
4383,14220,201108.0,0.6499239,491.0,6.196444,0.0,0.0,1.0
4384,14220,201109.0,0.2677507,500.0,6.214608,0.0,0.0,1.0
4385,14220,201110.0,0.46302003,525.0,6.263398,0.0,0.0,1.0
4386,14220,201111.0,1.4380194,630.0,6.4457197,0.0,0.0,1.0
4387,14220,201112.0,0.5571457,518.0,6.249975,0.0,0.0,1.0
4388,14374,201001.0,-1.7149446,,,0.0,0.0,1.0
4389,14374,201002.0,0.6677003,,,0.0,0.0,1.0
4390,14374,201003.0,0.34207216,,,0.0,0.0,1.0
4391,14374,201004.0,0.42943582,,,0.0,0.0,1.0
4392,14374,201005.0,0.13557626,,,0.0,0.0,1.0
4393,14374,201006.0,0.862283,,,0.0,0.0,1.0
4394,14374,201007.0,0.17131594,,,0.0,0.0,1.0
4395,14374,201008.0,-0.96441156,,,0.0,0.0,1.0
4396,14374,201009.0,0.5088573,,,0.0,0.0,1.0
4397,14374,201010.0,0.35001433,,,0.0,0.0,1.0
4398,14374,201011.0,-0.6348123,,,0.0,0.0,1.0
4399,14374,201012.0,-0.11857253,,,0.0,0.0,1.0
4400,14374,201014.0,-0.6149569,,,0.0,0.0,1.0
4401,14374,201015.0,-0.68643624,,,0.0,0.0,1.0
4402,14374,201016.0,0.27853495,,,0.0,0.0,1.0
4403,14374,201017.0,0.25470853,,,0.0,0.0,1.0
4404,14374,201018.0,-0.15034114,,,0.0,0.0,1.0
4405,14374,201019.0,-0.5712751,,,0.0,0.0,1.0
4406,14374,201020.0,-0.07091964,,,0.0,0.0,1.0
4407,14374,201021.0,-0.55141973,,,0.0,0.0,1.0
4408,14374,201022.0,0.12366304,,,0.0,0.0,1.0
4409,14374,201023.0,0.06409691,,,0.0,0.0,1.0
4410,14374,201024.0,0.492973,,,0.0,0.0,1.0
4411,14374,201025.0,-0.9167586,,,0.0,0.0,1.0
4412,14374,201026.0,-0.2059362,,,0.0,0.0,1.0
4413,14374,201027.0,0.028357238,,,0.0,0.0,1.0
4414,14374,201028.0,-0.047093187,,,0.0,0.0,1.0
4415,14374,201029.0,-0.13445684,,,0.0,0.0,1.0
4416,14374,201030.0,0.09189443,,,0.0,0.0,1.0
4417,14374,201031.0,0.26662174,,,0.0,0.0,1.0
4418,14374,201032.0,0.42149368,,,0.0,0.0,1.0
4419,14374,201033.0,0.31030357,,,0.0,0.0,1.0
4420,14374,201034.0,0.4492912,,,0.0,0.0,1.0
4421,14374,201035.0,0.42943582,,,0.0,0.0,1.0
4422,14374,201036.0,0.07203906,,,0.0,0.0,1.0
4423,14374,201037.0,0.26662174,,,0.0,0.0,1.0
4424,14374,201038.0,0.6994689,,,0.0,0.0,1.0
4425,14374,201039.0,0.03232831,,,0.0,0.0,1.0
4426,14374,201040.0,0.548568,,,0.0,0.0,1.0
4427,14374,201041.0,-0.7737999,,,0.0,0.0,1.0
4428,14374,201042.0,-0.96441156,,,0.0,0.0,1.0
4429,14374,201044.0,-0.09474609,,,0.0,0.0,1.0
4430,14374,201045.0,-0.73806024,,,0.0,0.0,1.0
4431,14374,201046.0,0.3063325,,,0.0,0.0,1.0
4432,14374,201047.0,-1.1947339,,,0.0,0.0,1.0
4433,14374,201048.0,0.19911346,,,0.0,0.0,1.0
4434,14374,201049.0,0.4334069,,,0.0,0.0,1.0
4435,14374,201050.0,0.38178292,,,0.0,0.0,1.0
4436,14374,201051.0,0.11572088,,,0.0,0.0,1.0
4437,14374,201052.0,0.26662174,,,0.0,0.0,1.0
4438,14374,201053.0,-0.10268824,,,0.0,0.0,1.0
4439,14374,201101.0,0.23088206,,,0.0,0.0,1.0
4440,14374,201102.0,2.0575767,,,0.0,0.0,1.0
4441,14374,201104.0,0.63593173,,,0.0,0.0,1.0
4442,14374,201105.0,-1.5481595,,,0.0,0.0,1.0
4443,14374,201106.0,0.71138215,,,0.0,0.0,1.0
4444,14374,201107.0,-0.25756016,,,0.0,0.0,1.0
4445,14374,201108.0,0.26265067,,,0.0,0.0,1.0
4446,14374,201109.0,-0.4918536,,,0.0,0.0,1.0
4447,14374,201110.0,0.7630061,,,0.0,0.0,1.0
4448,14374,201111.0,-0.06694856,,,0.0,0.0,1.0
4449,14374,201112.0,1.4539732,,,0.0,0.0,1.0
4450,14374,201113.0,0.34207216,,,0.0,0.0,1.0
4451,14374,201114.0,-1.9055563,,,0.0,0.0,1.0
4452,14374,201115.0,-1.4329983,,,0.0,0.0,1.0
4453,14374,201116.0,-0.96441156,,,0.0,0.0,1.0
4454,14374,201117.0,-0.30521306,,,0.0,0.0,1.0
4455,14374,201118.0,-1.1192834,,,0.0,0.0,1.0
4456,14374,201119.0,0.20705561,,,0.0,0.0,1.0
4457,14374,201120.0,-0.4442007,,,0.0,0.0,1.0
4458,14374,201121.0,-0.055035338,,,0.0,0.0,1.0
4459,14374,201122.0,-0.24167585,,,0.0,0.0,1.0
4460,14374,201123.0,-0.8929322,,,0.0,0.0,1.0
4461,14374,201124.0,-0.26153123,,,0.0,0.0,1.0
4462,14374,201125.0,-0.55141973,,,0.0,0.0,1.0
4463,14374,201126.0,-0.5077379,,,0.0,0.0,1.0
4464,14374,201127.0,-0.051064264,,,0.0,0.0,1.0
4465,14374,201128.0,-0.19402297,,,0.0,0.0,1.0
4466,14374,201129.0,-0.20990726,,,0.0,0.0,1.0
4467,14374,201130.0,-0.34492382,,,0.0,0.0,1.0
4468,14374,201131.0,0.6240185,,,0.0,0.0,1.0
4469,14374,201132.0,0.4969441,,,0.0,0.0,1.0
4470,14374,201133.0,0.13954733,,,0.0,0.0,1.0
4471,14374,201134.0,0.67961353,,,0.0,0.0,1.0
4472,14374,201135.0,0.012472937,,,0.0,0.0,1.0
